,city,date_mutation,latitude,longitude,nombre_pieces_principales,surface_reelle_bati,surface_terrain,type_local,valeur_fonciere
6902,1033,1469570400.0,46.109034,5.825525,0.0,,0.0,3,125000.0
6903,1166,1424991600.0,45.978596,4.7713779999999995,0.0,,31.0,4,81000.0
6904,1427,1513724400.0,45.939963,4.782633000000001,1.0,40.0,30.0,1,200000.0
6905,1249,1491948000.0,45.870393,4.914815,3.0,70.0,0.0,2,2718354.2
6906,1034,1539900000.0,45.754466,5.699992,4.0,118.0,641.0,1,185750.0
6907,1053,1498687200.0,46.207215000000005,5.219787,3.0,69.0,0.0,2,77000.0
6908,1031,1532469600.0,46.234736,5.627282,0,1141.0,5737.0,4,480000.0
6909,1419,1513551600.0,46.238013,5.9728900000000005,7.0,131.0,1005.0,1,598500.0
6910,1250,1519686000.0,45.981635,4.807208,5.0,139.0,944.0,1,505000.0
6911,1053,1459720800.0,46.202082,5.207898999999999,3.0,83.0,0.0,2,104000.0
6912,1170,1434492000.0,46.185418,5.545745,4.0,81.0,1014.0,1,131500.0
6913,1173,1502143200.0,46.338921,6.055349,1.0,52.0,0.0,2,149460.0
6914,1194,1440972000.0,45.986273,4.757551,0.0,,0.0,4,150000.0
6915,1004,1539813600.0,45.955317,5.343696,2.0,46.0,0.0,2,102500.0
6916,1354,1460671200.0,46.246990999999994,6.018379,0.0,,0.0,3,583000.0
6917,1124,1468188000.0,46.442555,5.20576,3.0,74.0,3235.0,1,149649.0
6918,1354,1453935600.0,46.246266999999996,6.026229,4.0,79.0,0.0,2,200000.0
6919,1030,1468274400.0,45.999679,4.751864,4,83.0,248.0,1,126814.0
6920,1173,1508709600.0,46.324385,6.053730000000001,2.0,42.0,0.0,2,203000.0
6921,1160,1532642400.0,46.257796,6.119228,5.0,150.0,0.0,1,700000.0
6922,1053,1476223200.0,46.191775,5.241594999999999,2.0,73.0,1023.0,1,135000.0
6923,1143,1508364000.0,46.352579999999996,6.14048,2.0,35.0,0.0,2,180000.0
6924,1374,1479942000.0,46.094193,5.311014,0.0,489.0,2415.0,4,244700.0
6925,1053,1455490800.0,46.204159000000004,5.223143,0.0,47.0,0.0,4,25000.0
6926,1160,1432850400.0,46.25967,6.115101,1.0,26.0,0.0,2,105000.0
6927,1244,1520377200.0,45.915996,5.198425,4.0,87.0,300.0,1,171990.0
6928,1313,1391468400.0,46.249045,6.079508000000001,3.0,72.0,0.0,2,355183.95
6929,1303,1519599600.0,46.086311,5.409308,3.0,75.0,195.0,1,50000.0
6930,1160,1528840800.0,46.261278000000004,6.116579,2.0,68.0,0.0,2,175000.0
6931,1265,1430344800.0,46.170346,5.574693,0.0,,0.0,3,6000.0
6932,1034,1417129200.0,45.752969,5.685762,0.0,646.0,606.0,4,54360.0
6933,1143,1415228400.0,46.358396,6.145653,3.0,105.0,0.0,2,520000.0
6934,1143,1552863600.0,46.343129,6.12498,0.0,,0.0,3,3000.0
6935,1053,1518390000.0,46.204702000000005,5.210812000000001,4.0,84.0,0.0,2,115000.0
6936,1033,1397167200.0,46.114259999999994,5.82255,4.0,78.0,0.0,2,167000.0
6937,1071,1491170400.0,46.316944,6.074268,4.0,140.0,800.0,1,797000.0
6938,1173,1553295600.0,46.331295000000004,6.06329,4.0,98.0,0.0,2,343790.0
6939,1451,1533247200.0,46.215118,5.203916,0.0,216.0,1448.0,4,168000.0
6940,1143,1451257200.0,46.361408000000004,6.143993,1.0,49.0,0.0,2,277770.0
6941,1407,1449183600.0,45.957071,5.831780999999999,2.0,39.0,0.0,2,143000.0
6942,1148,1440626400.0,46.318531,5.660039,0.0,206.0,0.0,4,60000.0
6943,1033,1500328800.0,46.107138,5.823991,2.0,29.0,0.0,2,69000.0
6944,1053,1484089200.0,46.214825,5.226241,2.0,50.0,0.0,2,56000.0
6945,1124,1406152800.0,46.450099,5.228539,2.0,48.0,187.0,1,63000.0
6946,1157,1514502000.0,46.003772,4.751034,4.0,120.0,0.0,2,255000.0
6947,1354,1428357600.0,46.251469,6.026509,3.0,70.0,0.0,2,106954.0
6948,1053,1424905200.0,46.206171999999995,5.223823,2.0,49.0,0.0,2,79050.0
6949,1283,1529272800.0,46.248732000000004,5.651852,6.0,101.0,364.0,1,162750.0
6950,1402,1449615600.0,46.500077000000005,4.979004,5.0,135.0,1038.0,1,177550.0
6951,1435,1474840800.0,46.296957,6.09624,5.0,143.0,1110.0,1,645000.0
6952,1157,1489532400.0,46.015549,4.758507,2.0,82.0,698.0,2,150000.0
6953,1427,1466546400.0,45.941278000000004,4.794112999999999,3.0,68.0,0.0,2,138500.0
6954,1033,1456786800.0,46.120975,5.813251,4.0,69.0,735.0,1,230000.0
6955,1143,1412114400.0,46.363381,6.14538,2.0,38.0,0.0,2,242976.0
6956,1053,1443564000.0,46.198190000000004,5.230771,11.0,365.0,10000.0,1,13514141.04
6957,1053,1489359600.0,46.192735,5.2099910000000005,4.0,96.0,493.0,1,162100.0
6958,1173,1478127600.0,46.338876,6.063951,1.0,32.0,0.0,2,85000.0
6959,1289,1462831200.0,46.188738,5.206336,1.0,27.0,0.0,2,37500.0
6960,1249,1456441200.0,45.824677,4.967712000000001,4.0,123.0,800.0,1,295000.0
6961,1173,1416524400.0,46.339737,6.060637,7.0,115.0,791.0,1,557800.0
6962,1071,1515711600.0,46.327793,6.061203,2.0,42.0,0.0,2,172500.0
6963,1269,1553554800.0,46.152858,5.607851999999999,1.0,21.0,0.0,2,190000.0
6964,1163,1485990000.0,46.369787,5.177347,3.0,90.0,348.0,2,104000.0
6965,1444,1465855200.0,45.849908,5.434424,0.0,,81.0,3,43000.0
6966,1431,1507759200.0,45.922072,5.363766,3.0,110.0,149.0,1,135180.0
6967,1283,1546383600.0,46.253184000000005,5.654948,5.0,86.0,373.0,1,163000.0
6968,1179,1415142000.0,46.253813,4.847576999999999,4.0,90.0,556.0,1,138000.0
6969,1192,1522879200.0,46.220525,5.55448,1.0,35.0,45.0,2,55000.0
6970,1348,1459375200.0,46.188633,4.812343,3.0,90.0,54.0,1,125000.0
6971,1313,1446073200.0,46.250417,6.071861,4.0,95.0,0.0,1,520000.0
6972,1269,1403820000.0,46.15382,5.600832,4.0,91.0,0.0,2,108000.0
6973,1143,1447887600.0,46.363955,6.144372,5.0,290.0,1000.0,1,1220000.0
6974,1289,1484780400.0,46.191634,5.221604,5.0,89.0,301.0,1,130000.0
6975,1254,1536876000.0,46.170271,5.282588,4.0,116.0,678.0,1,80000.0
6976,1053,1413324000.0,46.193958,5.208572,5.0,94.0,0.0,2,188000.0
6977,1353,1430776800.0,45.978381,4.79432,4.0,92.0,829.0,1,
6978,1344,1520463600.0,46.202123,5.202915,4.0,84.0,785.0,1,260000.0
6979,1354,1456268400.0,46.245697,6.027746,1.0,44.0,0.0,2,135000.0
6980,1153,1418770800.0,46.311413,6.0424050000000005,5.0,122.0,0.0,1,566610.0
6981,1304,1449442800.0,46.04933,5.337726,4.0,99.0,0.0,2,58000.0
6982,1262,1506376800.0,45.849239000000004,5.053127,2.0,50.0,0.0,2,88000.0
6983,1354,1461535200.0,46.245697,6.027746,1.0,44.0,0.0,2,125000.0
6984,1143,1539727200.0,46.359196999999995,6.141612,3.0,63.0,0.0,2,297244.03
6985,1160,1552345200.0,46.263531,6.114663,0.0,,0.0,3,184500.0
6986,1053,1493244000.0,46.205397999999995,5.240439,3.0,61.0,0.0,2,
6987,1166,1522879200.0,45.982507,4.772796,4.0,128.0,506.0,1,70000.0
6988,1053,1446159600.0,46.199194,5.233592,0.0,230.0,0.0,2,60000.0
6989,1180,1518476400.0,46.33269,6.0994459999999995,8.0,196.0,1218.0,1,480000.0
6990,1170,1454022000.0,46.190957,5.546019,4.0,110.0,231.0,1,197536.2
6991,1034,1450306800.0,45.758736999999996,5.693072,4.0,87.0,0.0,2,105000.0
6992,1307,1426201200.0,46.165907000000004,5.571708999999999,4.0,100.0,297.0,1,155000.0
6993,1283,1405634400.0,46.262197,5.658775,3.0,69.0,0.0,2,146291.0
6994,1173,1514415600.0,46.336071999999994,6.071197,2.0,39.0,0.0,2,247200.0
6995,1053,1424818800.0,46.204440000000005,5.241144,0.0,,852.0,3,500000.0
6996,1376,1403647200.0,45.833715000000005,4.973229,3.0,77.0,430.0,1,238050.0
6997,1030,1466978400.0,46.000291,4.752014,3,68.0,229.0,1,114274.0
6998,1376,1463522400.0,45.825514,4.979679,4.0,75.0,0.0,2,122300.0
6999,1419,1529359200.0,46.241248,5.9870589999999995,4.0,140.0,500.0,1,670000.0
7000,1173,1497477600.0,46.337765000000005,6.06424,1.0,31.0,0.0,2,151010.0
7001,1241,1492120800.0,46.2468,5.345798,5.0,115.0,889.0,1,150000.0
7002,1004,1556834400.0,45.957594,5.348828,2.0,48.0,0.0,2,122600.0
7003,1283,1485471600.0,46.251936,5.6528730000000005,0.0,,0.0,3,134000.0
7004,1053,1530050400.0,46.198840000000004,5.209562,1.0,20.0,0.0,2,20000.0
7005,1053,1455750000.0,46.20583,5.224273,1.0,27.0,0.0,2,48500.0
7006,1049,1529013600.0,45.843354999999995,5.031136,3.0,89.0,0.0,2,175200.0
7007,1138,1545001200.0,45.845758000000004,5.781005,3.0,64.0,0.0,2,136000.0
7008,1262,1505944800.0,45.84966,5.061146,2.0,45.0,0.0,2,150500.0
7009,1281,1489014000.0,46.28518,6.085408999999999,3.0,67.0,0.0,2,290000.0
7010,1426,1482361200.0,46.322978000000006,5.386295,7.0,161.0,1403.0,1,201020.0
7011,1034,1553122800.0,45.749792,5.690951999999999,2.0,44.0,0.0,2,75140.0
7012,1173,1413237600.0,46.336396,6.0631129999999995,2.0,48.0,0.0,2,232000.0
7013,1184,1423177200.0,46.156789,5.41602,5.0,92.0,1527.0,1,130000.0
7014,1313,1543186800.0,46.260863,6.0933980000000005,4.0,110.0,575.0,1,710000.0
7015,1053,1501797600.0,46.216865000000006,5.233454,4.0,70.0,800.0,1,166000.0
7016,1283,1485471600.0,46.252056,5.653168,4.0,115.0,226.0,1,134000.0
7017,1275,1430258400.0,45.819914000000004,4.932119999999999,4.0,85.0,1961.0,1,345250.0
7018,1053,1511478000.0,46.196238,5.210703,4.0,91.0,0.0,2,179150.0
7019,1289,1458860400.0,46.190304,5.202428,5.0,119.0,0.0,1,130000.0
7020,1160,1452812400.0,46.25683,6.113913,3.0,83.0,0.0,2,274000.0
7021,1004,1537394400.0,45.956599,5.364881,5.0,148.0,221.0,1,125000.0
7022,1248,1501538400.0,45.903752000000004,4.942378,5.0,133.0,1310.0,1,614200.0
7023,1142,1516230000.0,45.851089,5.064503,2.0,38.0,0.0,2,87000.0
7024,1160,1557784800.0,46.255515,6.106808999999999,4.0,109.0,0.0,2,590000.0
7025,1053,1421017200.0,46.203121,5.2327639999999995,3.0,84.0,0.0,2,150000.0
7026,1249,1494453600.0,45.820648,4.945394,4.0,67.0,0.0,2,100000.0
7027,1071,1480460400.0,46.321952,6.097976,6.0,191.0,1181.0,1,716090.0
7028,1033,1478041200.0,46.10842,5.828481,4.0,70.0,0.0,2,220000.0
7029,1202,1404165600.0,45.904258,5.349693,5.0,136.0,294.0,1,273800.0
7030,1379,1545174000.0,45.958434000000004,5.276021,0.0,,70.0,3,120000.0
7031,1053,1411423200.0,46.203063,5.215806,0.0,241.0,0.0,2,100000.0
7032,1354,1513810800.0,46.240701,6.033708,0.0,17.0,0.0,4,40020.0
7033,1313,1484953200.0,46.251471,6.075917,4.0,76.0,0.0,2,295000.0
7034,1053,1418598000.0,46.208938,5.223389,3.0,67.0,0.0,2,128300.0
7035,1269,1430344800.0,46.156605,5.604911,3.0,97.0,0.0,2,65000.0
7036,1031,1481065200.0,46.252944,5.63697,4.0,87.0,552.0,1,177000.0
7037,1283,1470002400.0,46.258662,5.658569,3.0,81.0,152.0,2,64000.0
7038,1053,1520982000.0,46.213495,5.231763,2.0,58.0,0.0,2,106000.0
7039,1053,1535061600.0,46.190711,5.242637,3.0,46.0,500.0,1,45000.0
7040,1033,1410300000.0,46.12055,5.818286,4.0,64.0,660.0,1,195000.0
7041,1053,1391122800.0,46.207537,5.226901,0.0,65.0,0.0,4,125000.0
7042,1033,1530136800.0,46.109131,5.819306,4.0,81.0,0.0,2,165000.0
7043,1160,1435615200.0,46.259786,6.1161900000000005,2.0,40.0,855.0,2,625000.0
7044,1345,1550185200.0,45.950228,5.328156,2.0,53.0,20.0,1,46800.0
7045,1143,1510873200.0,46.347935,6.132561,4.0,121.0,0.0,2,461000.0
7046,1345,1422831600.0,45.951907,5.33039,2.0,45.0,0.0,2,64000.0
7047,1034,1518735600.0,45.755682,5.6818800000000005,3.0,65.0,0.0,2,117000.0
7048,1163,1392937200.0,46.368874,5.1748449999999995,2.0,115.0,87.0,1,55000.0
7049,1034,1517785200.0,45.758736999999996,5.693072,5.0,109.0,0.0,2,153350.0
7050,1379,1544742000.0,45.959556,5.276015,5.0,128.0,578.0,1,190760.0
7051,1419,1526248800.0,46.231559000000004,5.981567,3.0,74.0,0.0,2,333484.0
7052,1305,1475618400.0,46.435194,4.939038,1.0,40.0,395.0,2,92000.0
7053,1033,1473631200.0,46.115204,5.821999,1.0,39.0,200.0,1,84000.0
7054,1152,1529445600.0,46.209146999999994,5.739419,5.0,126.0,0.0,1,232750.0
7055,1135,1523484000.0,46.276,6.0115169999999996,6.0,131.0,0.0,1,560000.0
7056,1071,1401746400.0,46.315675,6.067715,4.0,90.0,0.0,2,372800.0
7057,1354,1526248800.0,46.244556,6.0254650000000005,1.0,26.0,0.0,2,109500.0
7058,1081,1522101600.0,46.20129,5.822131,5.0,80.0,400.0,1,140000.0
7059,1069,1433109600.0,46.144559,5.266068,3.0,73.0,0.0,2,88000.0
7060,1283,1557439200.0,46.255432,5.659968,4.0,109.0,370.0,1,164000.0
7061,1262,1526421600.0,45.851544,5.056830000000001,3.0,88.0,0.0,2,132000.0
7062,1004,1556575200.0,45.963315,5.333683000000001,4.0,86.0,491.0,1,186000.0
7063,1053,1400536800.0,46.20443,5.237655999999999,1.0,18.0,0.0,2,36500.0
7064,1354,1495576800.0,46.251469,6.026509,0.0,,0.0,3,37000.0
7065,1263,1401746400.0,46.084461,4.753739,0.0,,182.0,3,96000.0
7066,1262,1450652400.0,45.852294,5.060999,0.0,,0.0,3,7000.0
7067,1281,1544482800.0,46.285927,6.087886,3.0,70.0,0.0,2,312331.0
7068,1004,1486681200.0,45.958166999999996,5.355958,1.0,40.0,0.0,2,55000.0
7069,1034,1544742000.0,45.757789,5.682373,7.0,180.0,529.0,1,247000.0
7070,1248,1489359600.0,45.895827000000004,4.931634,3.0,67.0,0.0,2,227150.0
7071,1386,1440626400.0,45.883583,5.368040000000001,2.0,104.0,885.0,1,190000.0
7072,1451,1469052000.0,46.249064000000004,5.227468,6.0,160.0,870.0,1,263499.0
7073,1155,1462831200.0,45.963042,5.500184,4.0,88.0,0.0,1,120000.0
7074,1333,1487631600.0,45.925002,4.950749,3.0,68.0,0.0,2,103000.0
7075,1384,1538517600.0,45.926034,5.445781,2.0,45.0,487.0,1,74000.0
7076,1034,1489964400.0,45.748098,5.68682,4.0,100.0,696.0,1,185000.0
7077,1447,1486681200.0,46.188726,5.390576,4.0,88.0,813.0,1,160850.0
7078,1004,1499378400.0,45.964363,5.351928,4.0,81.0,594.0,1,157000.0
7079,1053,1437084000.0,46.203032,5.217723,4.0,95.0,0.0,2,128200.0
7080,1273,1453158000.0,46.082623999999996,5.372159,2.0,65.0,36.0,1,123500.0
7081,1384,1406066400.0,45.937197,5.423648,1.0,30.0,343.0,1,69000.0
7082,1443,1533852000.0,46.007363,5.029074,5.0,102.0,868.0,1,350000.0
7083,1053,1390345200.0,46.202193,5.230821,4.0,120.0,154.0,1,97000.0
7084,1431,1450825200.0,45.927924,5.3598040000000005,4.0,92.0,169.0,1,175000.0
7085,1354,1514502000.0,46.250471000000005,6.025992,0.0,,0.0,3,10000.0
7086,1053,1445814000.0,46.202082,5.207898999999999,3.0,64.0,0.0,2,86000.0
7087,1281,1414450800.0,46.285927,6.087886,3.0,59.0,0.0,2,246901.0
7088,1004,1482966000.0,45.958304999999996,5.358462,2.0,50.0,0.0,2,160000.0
7089,1384,1448838000.0,45.9485,5.436383,0.0,170.0,1460.0,4,131900.0
7090,1348,1522188000.0,46.180591,4.8221739999999995,5.0,115.0,751.0,1,230000.0
7091,1033,1476050400.0,46.111971999999994,5.824889,3.0,80.0,0.0,2,161000.0
7092,1281,1448406000.0,46.269731,6.099989,3.0,78.0,0.0,2,310850.0
7093,1041,1499292000.0,45.945283,5.34971,4.0,90.0,625.0,1,196885.0
7094,1289,1458255600.0,46.176721,5.1999010000000006,4.0,84.0,647.0,1,232200.0
7095,1053,1487286000.0,46.200288,5.218087000000001,3.0,67.0,0.0,2,75000.0
7096,1419,1550185200.0,46.228815999999995,6.001227,7.0,212.0,1025.0,1,603150.0
7097,1053,1490565600.0,46.210314000000004,5.218284,4.0,133.0,173.0,1,81000.0
7098,1175,1410472800.0,46.415506,4.943095,4.0,90.0,1056.0,1,159350.0
7099,1313,1394146800.0,46.248059999999995,6.077531,0.0,,0.0,3,15000.0
7100,1033,1550012400.0,46.110618,5.820703,4.0,63.0,0.0,2,118000.0
7101,1143,1466546400.0,46.3648,6.145403,6.0,160.0,944.0,1,1100500.0
7102,1398,1518044400.0,46.002282,4.8517779999999995,7.0,144.0,901.0,1,360550.0
7103,1004,1464213600.0,45.944873,5.374645,4.0,100.0,679.0,1,182000.0
7104,1053,1390950000.0,46.210019,5.218319999999999,3.0,88.0,654.0,1,250000.0
7105,1166,1390172400.0,45.989527,4.769145,4.0,90.0,597.0,1,165000.0
7106,1262,1519945200.0,45.851579,5.056135,0.0,80.0,0.0,4,67000.0
7107,1143,1476914400.0,46.36715,6.134717,4.0,83.0,0.0,2,343000.0
7108,1427,1436479200.0,45.94092,4.772369,3.0,54.0,0.0,2,84000.0
7109,1427,1390518000.0,45.940971000000005,4.792783,4.0,94.0,1215.0,1,275000.0
7110,1444,1533679200.0,45.840078999999996,5.4332720000000005,5.0,143.0,789.0,1,231550.0
7111,1269,1558994400.0,46.157664000000004,5.604116,5.0,96.0,0.0,2,125500.0
7112,1004,1437516000.0,45.957913,5.345529,2.0,42.0,283.0,1,100000.0
7113,1053,1395097200.0,46.194963,5.2091709999999996,1.0,28.0,0.0,2,48000.0
7114,1053,1397080800.0,46.204194,5.227546,3.0,72.0,0.0,2,115000.0
7115,1143,1499205600.0,46.34498,6.120967,4.0,115.0,798.0,1,585650.0
7116,1194,1412287200.0,45.981682,4.757208,2.0,38.0,0.0,2,3000.0
7117,1033,1514502000.0,46.108712,5.817685,2.0,49.0,0.0,2,120970.0
7118,1005,1490824800.0,45.998119,4.901167,4.0,95.0,234.0,1,235000.0
7119,1380,1497477600.0,46.436698,5.1545,3.0,121.0,1441.0,1,105000.0
7120,1125,1468792800.0,46.238316999999995,5.476151,0.0,212.0,1584.0,4,111600.0
7121,1033,1513551600.0,46.109971,5.831099,0.0,,154.0,3,14000.0
7122,1033,1458687600.0,46.109117,5.825722,2.0,40.0,0.0,2,128000.0
7123,1421,1484521200.0,45.920967,5.397247,4.0,117.0,335.0,1,160000.0
7124,1142,1520463600.0,45.851265000000005,5.080455000000001,0.0,,636.0,4,100000.0
7125,1033,1393282800.0,46.11293,5.823188,1.0,42.0,0.0,2,96370.0
7126,1053,1408917600.0,46.191225,5.23646,4.0,79.0,0.0,2,96000.0
7127,1396,1554674400.0,45.856587,5.406703,0.0,,46.0,3,70000.0
7128,1184,1451430000.0,46.150944,5.42085,3.0,59.0,261.0,1,90000.0
7129,1419,1441231200.0,46.231703,5.980789,4.0,83.0,0.0,2,272800.0
7130,1366,1555452000.0,45.889731,5.283183,5.0,120.0,800.0,1,309150.0
7131,1053,1423090800.0,46.206579,5.226173999999999,2.0,44.0,0.0,2,30000.0
7132,1281,1496008800.0,46.287216,6.080246,7.0,211.0,628.0,1,840000.0
7133,1014,1462744800.0,46.276003,5.656929,0.0,2110.0,4102.0,4,450000.0
7134,1354,1537394400.0,46.241369,6.02894,1.0,43.0,0.0,2,143000.0
7135,1427,1408917600.0,45.941435999999996,4.787597,4.0,90.0,879.0,1,250700.0
7136,1262,1404684000.0,45.849204,5.047358,5.0,102.0,627.0,1,261000.0
7137,1160,1536703200.0,46.250894,6.119234,0.0,1100.0,947.0,4,1150000.0
7138,1257,1398981600.0,46.160886,5.801051999999999,5.0,92.0,1283.0,1,301000.0
7139,1071,1410472800.0,46.325589,6.069261,5.0,97.0,346.0,1,255400.0
7140,1043,1447714800.0,45.826537,5.001373,5.0,133.0,575.0,1,240700.0
7141,1081,1457996400.0,46.195149,5.815623,3.0,80.0,557.0,2,135000.0
7142,1173,1395961200.0,46.339494,6.056883,2.0,48.0,0.0,2,238000.0
7143,1142,1472680800.0,45.849269,5.066621,4.0,88.0,500.0,1,207400.0
7144,1053,1438034400.0,46.213346,5.228706,0.0,,0.0,3,110650.0
7145,1283,1461794400.0,46.252402000000004,5.656319,4.0,92.0,0.0,2,112000.0
7146,1004,1436911200.0,45.971039000000005,5.353041,5.0,93.0,402.0,1,160000.0
7147,1290,1499637600.0,45.887056,5.165115,4.0,88.0,1461.0,1,231700.0
7148,1410,1500242400.0,46.233394,5.523612,4.0,100.0,375.0,1,92000.0
7149,1339,1440108000.0,45.9457,4.731712,5.0,150.0,352.0,1,168500.0
7150,1313,1436479200.0,46.279094,6.0682339999999995,2.0,47.0,0.0,2,738254.0
7151,1053,1513897200.0,46.200365000000005,5.228886,4.0,67.0,0.0,2,127600.0
7152,1399,1441922400.0,46.296853999999996,6.080182,8.0,184.0,1010.0,1,635000.0
7153,1143,1458687600.0,46.345063,6.131981,3.0,72.0,0.0,2,350000.0
7154,1053,1487890800.0,46.207215000000005,5.219787,3.0,39.0,0.0,2,63000.0
7155,1053,1506031200.0,46.189383,5.244404,5.0,99.0,0.0,1,156400.0
7156,1354,1447887600.0,46.251767,6.027515,4.0,85.0,0.0,2,355000.0
7157,1108,1444860000.0,46.381521,5.345286,2.0,40.0,198.0,2,100000.0
7158,1034,1531778400.0,45.760878999999996,5.685391,2.0,39.0,498.0,2,153000.0
7159,1027,1515106800.0,45.846317,5.111488,7.0,124.0,850.0,1,239000.0
7160,1283,1400796000.0,46.265793,5.661124,0.0,630.0,362.0,4,180000.0
7161,1031,1450738800.0,46.234053,5.624834,0,400.0,2488.0,4,240000.0
7162,1053,1392246000.0,46.200466,5.2197260000000005,4.0,100.0,0.0,2,150000.0
7163,1363,1441663200.0,46.028248,5.38994,3.0,84.0,437.0,1,150000.0
7164,1053,1498773600.0,46.189883,5.236318,0.0,,0.0,3,123800.0
7165,1101,1421362800.0,46.114164,5.578919,4.0,91.0,1072.0,1,180000.0
7166,1173,1501106400.0,46.327323,6.055125,4.0,125.0,0.0,2,320000.0
7167,1398,1416265200.0,45.999981,4.840241000000001,0.0,3251.0,3172.0,4,475000.0
7168,1163,1516921200.0,46.37003,5.176044,4.0,76.0,61.0,1,80000.0
7169,1398,1393196400.0,45.99713,4.845212999999999,4.0,98.0,523.0,1,237500.0
7170,1283,1445637600.0,46.264669,5.658562,4.0,135.0,0.0,2,193900.0
7171,1004,1418338800.0,45.956076,5.343425,3.0,60.0,69.0,1,85000.0
7172,1041,1469656800.0,45.944046,5.358404,4.0,89.0,391.0,1,188965.0
7173,1043,1412200800.0,45.833967,4.990933,4.0,80.0,0.0,1,216500.0
7174,1339,1395961200.0,45.944864,4.7358839999999995,3.0,90.0,1331.0,1,380100.0
7175,1443,1438293600.0,46.003811,5.0301160000000005,4.0,89.0,0.0,2,230000.0
7176,1431,1556834400.0,45.928332,5.355136,3.0,69.0,60.0,1,55000.0
7177,1160,1521759600.0,46.25997,6.118588,2.0,42.0,0.0,2,236500.0
7178,1199,1501192800.0,46.038092,5.412434999999999,4.0,90.0,0.0,1,175000.0
7179,1248,1423609200.0,45.896595,4.9239,4.0,75.0,154.0,1,138900.0
7180,1043,1462312800.0,45.835964000000004,4.989898999999999,4.0,77.0,472.0,1,285000.0
7181,1236,1437429600.0,46.335087,5.076643,5.0,107.0,1000.0,1,165400.0
7182,1043,1476741600.0,45.833967,4.990933,4.0,80.0,0.0,1,244850.0
7183,1427,1460498400.0,45.940932000000004,4.777101,4.0,131.0,0.0,2,152000.0
7184,1138,1518130800.0,45.856445,5.798398000000001,3.0,60.0,302.0,2,50000.0
7185,1053,1490738400.0,46.203297,5.216116,1.0,28.0,0.0,2,120000.0
7186,1004,1438898400.0,45.958166999999996,5.355958,4.0,100.0,0.0,2,114000.0
7187,1053,1514934000.0,46.200251,5.220526,0.0,75.0,0.0,4,55000.0
7188,1348,1466373600.0,46.176589,4.818649,2.0,60.0,0.0,2,99000.0
7189,1407,1548284400.0,45.958505,5.831736,2.0,73.0,220.0,2,70000.0
7190,1248,1466719200.0,45.895525,4.931481,0.0,50.0,3241.0,4,800000.0
7191,1345,1494972000.0,45.955358000000004,5.327163,5.0,112.0,543.0,1,176000.0
7192,1262,1496181600.0,45.852073,5.0577,3.0,75.0,200.0,1,150000.0
7193,1173,1474322400.0,46.330354,6.061849,3.0,69.0,0.0,2,241400.0
7194,1202,1492120800.0,45.8917,5.34995,5.0,120.0,686.0,1,275000.0
7195,1283,1556056800.0,46.260578,5.652641,3.0,70.0,0.0,2,80000.0
7196,1143,1510182000.0,46.354305,6.139823000000001,3.0,85.0,0.0,2,362000.0
7197,1354,1438034400.0,46.250471000000005,6.025992,3.0,68.0,0.0,2,214067.0
7198,1160,1406584800.0,46.263531,6.114663,2.0,48.0,0.0,2,188000.0
7199,1116,1542582000.0,45.80689,5.62542,5.0,105.0,309.0,1,103380.0
7200,1053,1464040800.0,46.204321,5.222425,2.0,45.0,0.0,2,140000.0
7201,1354,1494972000.0,46.252359999999996,6.0291760000000005,3.0,68.0,0.0,2,303000.0
7202,1043,1530223200.0,45.840902,5.007969999999999,4.0,109.0,205.0,1,272175.0
7203,1376,1393455600.0,45.833449,4.981269,0.0,,1734.0,4,303000.0
7204,1344,1401660000.0,46.196989,5.205654,3.0,87.0,595.0,1,61000.0
7205,1173,1479682800.0,46.325396000000005,6.05601,2.0,50.0,0.0,2,230000.0
7206,1004,1545346800.0,45.955417,5.361499,4.0,94.0,675.0,1,237800.0
7207,1427,1529445600.0,45.943777000000004,4.765617,5.0,101.0,203.0,1,235130.0
7208,1118,1419202800.0,45.976411,5.81806,4.0,120.0,361.0,1,150000.0
7209,1033,1520204400.0,46.10568,5.835513,2.0,45.0,0.0,2,80000.0
7210,1410,1536876000.0,46.232887,5.5229669999999995,4.0,70.0,958.0,1,110000.0
7211,1173,1398376800.0,46.334559999999996,6.0569809999999995,2.0,49.0,108.0,2,494050.0
7212,1071,1501106400.0,46.31746,6.071656,5.0,118.0,185.0,1,380000.0
7213,1384,1524607200.0,45.933786,5.426719,5.0,90.0,65.0,1,35000.0
7214,1098,1561068000.0,45.807154,5.6830989999999995,4.0,130.0,533.0,1,179000.0
7215,1443,1392937200.0,46.001013,5.031071,3.0,70.0,0.0,2,164811.0
7216,1354,1469484000.0,46.244816,6.0281080000000005,3.0,68.0,0.0,2,195400.0
7217,1033,1464559200.0,46.109398,5.826936,4.0,72.0,0.0,2,128000.0
7218,1194,1469484000.0,45.985395000000004,4.751766,2.0,35.0,0.0,2,105900.0
7219,1264,1404943200.0,46.197935,5.116933,5.0,108.0,778.0,1,51148.5
7220,1305,1505340000.0,46.433061,4.938478,3.0,75.0,0.0,2,75000.0
7221,1266,1488236400.0,46.335505,5.127742,3.0,88.0,0.0,2,165000.0
7222,1142,1462312800.0,45.852445,5.076568,3.0,73.0,0.0,2,115000.0
7223,1024,1450134000.0,46.288270000000004,5.158531,4.0,87.0,0.0,2,110000.0
