,city,date_mutation,latitude,longitude,nombre_pieces_principales,surface_reelle_bati,surface_terrain,type_local,valeur_fonciere
65,1238,1495404000.0,45.910476,4.826543,5.0,109.0,800.0,1,371392.0
66,1238,1494799200.0,45.909638,4.831439,6.0,131.0,0.0,1,398100.0
67,1238,1493330400.0,45.911079,4.830297,5.0,130.0,1016.0,1,381500.0
68,1238,1487545200.0,45.908136,4.827851,7.0,153.0,800.0,1,380000.0
69,1238,1481238000.0,45.911317,4.8305739999999995,5.0,123.0,900.0,1,418000.0
70,1238,1479337200.0,45.910947,4.827463,5.0,118.0,913.0,1,327500.0
71,1238,1471298400.0,45.912958,4.830941,4.0,93.0,0.0,1,214300.0
72,1238,1464645600.0,45.909602,4.828533999999999,4.0,133.0,800.0,1,414000.0
73,1238,1455231600.0,45.912871,4.831471,3.0,100.0,0.0,1,253270.0
74,1238,1445551200.0,45.913332000000004,4.831783000000001,7.0,150.0,1032.0,1,379360.0
75,1238,1438639200.0,45.913175,4.831055,4.0,93.0,0.0,1,205000.0
76,1343,1501797600.0,46.277646000000004,4.965905,4.0,131.0,1584.0,1,248600.0
77,1343,1500588000.0,46.277787,4.957883,2.0,61.0,1026.0,1,117500.0
78,1343,1392332400.0,46.287909,4.970445,4.0,110.0,630.0,1,5477.4
79,1148,1538517600.0,46.323240000000006,5.661651,1.0,42.0,2400.0,2,100000.0
83,1148,1496008800.0,46.323454999999996,5.663393,0.0,613.0,1997.0,4,1.0
84,1148,1453849200.0,46.322906,5.6632050000000005,0.0,349.0,1050.0,4,22000.0
85,1148,1404252000.0,46.321213,5.661728,0.0,2309.0,3534.0,4,275000.0
86,1339,1513551600.0,45.945368,4.735137,3.0,100.0,500.0,1,478700.0
88,1339,1512687600.0,45.94595,4.732545,3.0,88.0,0.0,1,400000.0
89,1339,1504044000.0,45.945816,4.73436,7.0,163.0,221.0,1,436770.0
90,1339,1503871200.0,45.94572,4.732749,2.0,117.0,67.0,1,200560.0
91,1339,1492639200.0,45.945311,4.7324910000000004,4.0,95.0,96.0,1,135000.0
92,1339,1478041200.0,45.946465,4.733573000000001,5.0,160.0,979.0,1,200000.0
93,1339,1454281200.0,45.946574,4.733169,4.0,97.0,619.0,1,243650.0
94,1339,1440108000.0,45.9457,4.731712,5.0,150.0,352.0,1,168500.0
95,1339,1423177200.0,45.946201,4.734184,5.0,131.0,919.0,1,378610.0
96,1339,1421017200.0,45.947565000000004,4.733355,4.0,106.0,500.0,1,305000.0
98,1339,1406930400.0,45.9457,4.731712,5.0,150.0,352.0,1,318000.0
99,1339,1395874800.0,45.945654,4.7324779999999995,4.0,95.0,83.0,1,160000.0
100,1263,1514502000.0,46.077447,4.766968,4.0,116.0,0.0,2,165000.0
101,1263,1509922800.0,46.080349,4.762491000000001,3.0,63.0,0.0,2,110900.0
102,1263,1505426400.0,46.078107,4.760186,3.0,72.0,0.0,2,157700.0
105,1263,1504562400.0,46.0795,4.76365,3.0,58.0,89.0,1,127000.0
106,1263,1499205600.0,46.080422,4.763235,4.0,90.0,488.0,1,204940.0
107,1263,1498514400.0,46.078107,4.760186,2.0,49.0,0.0,2,122050.0
109,1263,1492207200.0,46.078243,4.760476000000001,4.0,156.0,419.0,1,265000.0
110,1263,1488841200.0,46.077304999999996,4.763330000000001,4.0,145.0,580.0,1,240000.0
111,1263,1481583600.0,46.080033,4.763554,3.0,55.0,210.0,1,128000.0
112,1263,1473631200.0,46.076316,4.76355,5.0,98.0,846.0,1,217000.0
113,1263,1456959600.0,46.078194,4.75857,4.0,93.0,201.0,1,90000.0
114,1263,1441836000.0,46.078823,4.7629470000000005,5.0,114.0,567.0,1,234350.0
115,1263,1436306400.0,46.077086,4.764398,4.0,92.0,542.0,1,235000.0
117,1263,1427839200.0,46.077447,4.766968,3.0,101.0,0.0,2,151000.0
118,1263,1419375600.0,46.080365,4.762983999999999,4.0,88.0,877.0,1,262000.0
119,1263,1402696800.0,46.077028000000006,4.761703,6.0,160.0,500.0,1,365000.0
121,1263,1401055200.0,46.078107,4.760186,2.0,52.0,0.0,2,90000.0
123,1263,1400450400.0,46.078864,4.759812999999999,3.0,80.0,326.0,1,148400.0
124,1263,1400191200.0,46.080019,4.763673000000001,5.0,140.0,228.0,1,179000.0
125,1451,1488927600.0,46.263509,5.215575,4.0,81.0,1363.0,1,166980.0
126,1451,1465509600.0,46.268244,5.212033,5.0,140.0,500.0,1,325000.0
128,1451,1411509600.0,46.264748,5.214532,4.0,95.0,615.0,1,190000.0
130,1451,1403647200.0,46.265862,5.2167330000000005,5.0,132.0,0.0,2,163000.0
132,1451,1391122800.0,46.263509,5.215575,4.0,81.0,1363.0,1,135000.0
133,1451,1390518000.0,46.265862,5.2167330000000005,3.0,81.0,0.0,2,151250000.0
136,1337,1513724400.0,46.440498,4.972054,3.0,90.0,1280.0,1,40000.0
137,1337,1501192800.0,46.437321000000004,4.972919,3.0,72.0,2183.0,1,160240.0
138,1337,1487545200.0,46.440006,4.971742,4.0,105.0,985.0,1,168100.0
140,1337,1443736800.0,46.439122999999995,4.969629,5.0,105.0,886.0,1,145000.0
141,1337,1440367200.0,46.44016,4.969912,5.0,118.0,1575.0,1,171470.0
142,1337,1438812000.0,46.437321000000004,4.972919,3.0,72.0,2183.0,1,142000.0
143,1337,1438293600.0,46.439468,4.9701059999999995,4.0,102.0,947.0,1,169950.0
144,1337,1436997600.0,46.439514,4.977407,3.0,77.0,1575.0,1,166800.0
145,1337,1430258400.0,46.439234,4.96813,4.0,90.0,1101.0,1,140300.0
146,1337,1403215200.0,46.439483,4.971494,4.0,127.0,2176.0,1,240000.0
147,1337,1400277600.0,46.44035,4.966729,4.0,90.0,1050.0,1,73500.0
148,1384,1535061600.0,45.934028000000005,5.4272290000000005,4.0,65.0,80.0,1,99750.0
149,1384,1532642400.0,45.933135,5.426858999999999,3.0,104.0,550.0,1,125000.0
150,1384,1532556000.0,45.934141,5.4264,7.0,145.0,77.0,1,52000.0
151,1384,1531173600.0,45.933834000000004,5.427537999999999,3.0,80.0,138.0,1,111050.0
152,1384,1525039200.0,45.936685,5.422492,0.0,,118.0,3,25000.0
153,1384,1524607200.0,45.933786,5.426719,5.0,90.0,65.0,1,35000.0
154,1384,1522360800.0,45.934024,5.426675,4.0,55.0,48.0,1,64000.0
155,1384,1500588000.0,45.933363,5.425667,0.0,262.0,1524.0,4,140000.0
156,1384,1499378400.0,45.935552,5.422029,0.0,1500.0,4730.0,4,190000.0
157,1384,1495144800.0,45.933764000000004,5.426823000000001,5.0,120.0,63.0,1,57000.0
158,1384,1487890800.0,45.932387,5.423903,6.0,127.0,731.0,1,180000.0
159,1384,1483916400.0,45.936710999999995,5.423793,4.0,119.0,986.0,1,206150.0
160,1384,1480978800.0,45.932699,5.426001,6.0,155.0,545.0,1,155000.0
161,1384,1466373600.0,45.934195,5.427198000000001,2.0,70.0,168.0,1,50000.0
162,1384,1466373600.0,45.93415,5.4273,1.0,29.0,21.0,1,50000.0
163,1384,1421276400.0,45.933862,5.427187,5.0,110.0,97.0,1,105000.0
164,1384,1413842400.0,45.933786,5.426719,5.0,90.0,65.0,1,49000.0
165,1384,1406066400.0,45.937197,5.423648,1.0,30.0,343.0,1,69000.0
166,1384,1405375200.0,45.933918,5.427759,3.0,83.0,115.0,1,98000.0
167,1384,1390258800.0,45.933764000000004,5.426823000000001,5.0,120.0,63.0,1,69000.0
168,1451,1511305200.0,46.221529,5.205992,1.0,20.0,2157.0,2,666166.25
169,1451,1511305200.0,46.221529,5.205992,1.0,20.0,2157.0,2,224000.0
172,1451,1507240800.0,46.219799,5.2089300000000005,0.0,85.0,1723.0,4,410000.0
178,1451,1487199600.0,46.21905,5.208551,4.0,74.0,350.0,1,175000.0
179,1451,1444773600.0,46.22319,5.205889,0.0,2350.0,2381.0,4,900000.0
180,1451,1416438000.0,46.220490000000005,5.2062800000000005,0.0,1752.0,4000.0,4,650000.0
181,1451,1398722400.0,46.222007,5.207853,0.0,10.0,3378.0,4,0.15
183,1451,1389567600.0,46.222398999999996,5.2047989999999995,0.0,1307.0,3994.0,4,1.0
184,1426,1408572000.0,46.318794,5.369155,3.0,121.0,1296.0,1,150000.0
185,1304,1506636000.0,46.054507,5.345219999999999,4.0,120.0,500.0,1,240500.0
187,1304,1499378400.0,46.055045,5.344565,3.0,80.0,792.0,1,135000.0
188,1304,1498600800.0,46.054154,5.340033,4.0,88.0,999.0,1,180000.0
189,1304,1473199200.0,46.054054,5.3409889999999995,5.0,96.0,878.0,1,163000.0
190,1304,1454540400.0,46.055021,5.345663,5.0,116.0,761.0,1,153000.0
191,1304,1438812000.0,46.054379,5.341424,6.0,136.0,871.0,1,158000.0
192,1304,1435701600.0,46.054063,5.341291,5.0,94.0,831.0,1,170000.0
193,1304,1421708400.0,46.054612,5.342479,3.0,94.0,957.0,1,200000.0
194,1425,1393542000.0,46.106831,5.278387,2,63.0,1660.0,1,140000.0
195,1033,1544396400.0,46.109131,5.819306,3.0,68.0,0.0,2,185000.0
197,1033,1544050800.0,46.12862,5.808841999999999,0.0,75.0,974.0,4,175000.0
198,1033,1543532400.0,46.106094,5.820901,4.0,72.0,0.0,2,118350.0
200,1033,1542841200.0,46.112246,5.822868,4.0,80.0,357.0,1,206000.0
201,1033,1542841200.0,46.109068,5.824236,0.0,,0.0,3,12000.0
203,1033,1540159200.0,46.109131,5.819306,4.0,81.0,0.0,2,120000.0
204,1033,1540159200.0,46.109131,5.819306,2.0,46.0,0.0,2,190000.0
208,1033,1538517600.0,46.109131,5.819306,3.0,64.0,0.0,2,160000.0
210,1033,1538085600.0,46.109131,5.819306,4.0,84.0,0.0,2,150000.0
211,1033,1538085600.0,46.109131,5.819306,4.0,81.0,0.0,2,170000.0
216,1033,1537999200.0,46.113478,5.824380000000001,2.0,60.0,0.0,2,130000.0
217,1033,1537999200.0,46.128624,5.808036,0.0,470.0,129.0,4,400000.0
218,1033,1537480800.0,46.111362,5.8221989999999995,7.0,160.0,339.0,1,36000.0
219,1033,1536789600.0,46.109131,5.819306,4.0,84.0,0.0,2,170000.0
220,1033,1536789600.0,46.109131,5.819306,3.0,65.0,0.0,2,110000.0
223,1033,1536098400.0,46.111971999999994,5.824889,3.0,72.0,0.0,2,163000.0
225,1033,1535580000.0,46.112411,5.826281,3.0,44.0,283.0,2,535000.0
238,1033,1534975200.0,46.109632,5.8247349999999996,0.0,45.0,0.0,4,40000.0
239,1033,1534370400.0,46.109131,5.819306,3.0,70.0,0.0,2,215000.0
240,1033,1534370400.0,46.109131,5.819306,3.0,65.0,0.0,2,160000.0
241,1033,1534370400.0,46.109131,5.819306,2.0,46.0,0.0,2,150000.0
242,1033,1534370400.0,46.109131,5.819306,3.0,70.0,0.0,2,170000.0
247,1033,1533247200.0,46.11293,5.823188,3.0,72.0,0.0,2,130000.0
248,1033,1533160800.0,46.111411,5.827278,2.0,24.0,0.0,2,1500.0
250,1033,1530136800.0,46.109131,5.819306,3.0,70.0,0.0,2,170000.0
251,1033,1530136800.0,46.109131,5.819306,4.0,81.0,0.0,2,165000.0
254,1033,1529618400.0,46.111971999999994,5.824889,3.0,48.0,0.0,2,92500.0
255,1033,1529532000.0,46.109131,5.819306,4.0,84.0,0.0,2,160000.0
256,1033,1529532000.0,46.109131,5.819306,3.0,64.0,0.0,2,110000.0
257,1033,1529532000.0,46.109131,5.819306,3.0,65.0,0.0,2,175000.0
263,1033,1528927200.0,46.111378,5.82459,1.0,38.0,0.0,2,60000.0
264,1033,1528840800.0,46.109697,5.825651000000001,2.0,31.0,0.0,2,146000.0
266,1033,1528408800.0,46.109131,5.819306,2.0,46.0,0.0,2,182000.0
268,1033,1528149600.0,46.112106,5.82667,3.0,57.0,248.0,2,220000.0
276,1033,1527717600.0,46.11293,5.823188,3.0,72.0,0.0,2,107000.0
277,1033,1524693600.0,46.106083,5.820775,0.0,44.0,0.0,4,120832.8
278,1033,1520463600.0,46.109998,5.8261709999999995,4.0,105.0,0.0,2,185000.0
279,1033,1520290800.0,46.108473,5.8178529999999995,3.0,67.0,0.0,2,150000.0
281,1033,1518735600.0,46.112488,5.823016,0.0,,0.0,3,10000.0
282,1033,1518562800.0,46.109068,5.824236,0.0,,0.0,3,10000.0
283,1033,1517785200.0,46.1125,5.824799,4.0,88.0,0.0,2,130000.0
284,1033,1516230000.0,46.110618,5.820703,4.0,63.0,0.0,2,90000.0
285,1033,1515711600.0,46.109131,5.819306,3.0,65.0,0.0,2,193500.0
287,1033,1514502000.0,46.108712,5.817685,2.0,49.0,0.0,2,120970.0
289,1033,1513206000.0,46.109341,5.820514,3.0,90.0,667.0,1,235000.0
290,1033,1512946800.0,46.11293,5.823188,3.0,78.0,0.0,2,195000.0
291,1033,1512946800.0,46.112488,5.823016,0.0,,0.0,3,195000.0
293,1033,1512687600.0,46.109131,5.819306,4.0,80.0,0.0,2,216000.0
295,1033,1511737200.0,46.111537,5.821817,3.0,62.0,387.0,2,230000.0
298,1033,1511478000.0,46.112140999999994,5.824944,2.0,53.0,0.0,2,125000.0
300,1033,1509318000.0,46.110618,5.820703,4.0,63.0,0.0,2,115000.0
301,1033,1509318000.0,46.112488,5.823016,0.0,,0.0,3,8500.0
302,1033,1506549600.0,46.110108000000004,5.825741000000001,4.0,64.0,0.0,2,55000.0
303,1033,1505944800.0,46.11293,5.823188,3.0,72.0,0.0,2,118000.0
304,1033,1503871200.0,46.109068,5.824236,0.0,,0.0,3,24000.0
306,1033,1503871200.0,46.109068,5.824236,0.0,,0.0,3,12000.0
308,1033,1501711200.0,46.108703999999996,5.819439,6.0,132.0,0.0,1,279200.0
309,1033,1501106400.0,46.10995,5.825401,5.0,132.0,199.0,1,251000.0
310,1033,1499637600.0,46.11293,5.823188,2.0,51.0,0.0,2,90000.0
311,1033,1499032800.0,46.109697,5.825651000000001,3.0,51.0,0.0,2,123000.0
312,1033,1498600800.0,46.110108000000004,5.825741000000001,4.0,64.0,0.0,2,110000.0
313,1033,1498600800.0,46.106336,5.821187,4.0,79.0,0.0,2,132000.0
314,1033,1494885600.0,46.11013,5.826002,3.0,71.0,0.0,2,108000.0
315,1033,1491256800.0,46.11293,5.823188,3.0,78.0,0.0,2,131000.0
316,1033,1489964400.0,46.108473,5.8178529999999995,2.0,53.0,0.0,2,108520.0
318,1033,1488754800.0,46.109632,5.8247349999999996,2.0,49.0,0.0,2,122000.0
319,1033,1488754800.0,46.109068,5.824236,0.0,,0.0,3,122000.0
320,1033,1487890800.0,46.113309,5.823533,3.0,57.0,752.0,2,156800.0
323,1033,1487631600.0,46.107652,5.820064,3.0,64.0,0.0,2,80000.0
324,1033,1486335600.0,46.106258000000004,5.820947,0.0,,0.0,3,10000.0
325,1033,1484694000.0,46.109739000000005,5.824678,0.0,,0.0,3,143000.0
328,1033,1481583600.0,46.112101,5.82447,2.0,36.0,0.0,2,82000.0
329,1033,1480892400.0,46.106083,5.820775,4.0,85.0,313.0,2,160800.0
331,1033,1480633200.0,46.126173,5.812048,0.0,6307.0,9421.0,4,389558.8
332,1033,1480546800.0,46.127123,5.812597,0.0,2940.0,4754.0,4,235915.06
333,1033,1476655200.0,46.107476,5.8199559999999995,3.0,64.0,0.0,2,100000.0
334,1033,1476655200.0,46.108712,5.817685,2.0,46.0,0.0,2,100000.0
336,1033,1476050400.0,46.111971999999994,5.824889,3.0,80.0,0.0,2,161000.0
339,1033,1474840800.0,46.110518,5.8209349999999995,5.0,93.0,454.0,2,230000.0
341,1033,1474840800.0,46.108473,5.8178529999999995,3.0,68.0,0.0,2,147000.0
347,1033,1472421600.0,46.108473,5.8178529999999995,2.0,52.0,0.0,2,122000.0
349,1033,1469484000.0,46.107652,5.820064,3.0,64.0,0.0,2,106000.0
350,1033,1469138400.0,46.111136,5.822904,3.0,71.0,0.0,2,153000.0
352,1033,1467669600.0,46.108473,5.8178529999999995,0.0,,0.0,3,14000.0
353,1033,1467237600.0,46.108473,5.8178529999999995,4.0,83.0,0.0,2,165000.0
354,1033,1466978400.0,46.111411,5.827278,0.0,,0.0,3,11400.0
355,1033,1465941600.0,46.108712,5.817685,1.0,31.0,0.0,2,63000.0
356,1033,1464040800.0,46.112342,5.826396,2.0,36.0,0.0,2,36000.0
358,1033,1462917600.0,46.11293,5.823188,3.0,72.0,0.0,2,160000.0
359,1033,1462917600.0,46.112488,5.823016,0.0,,0.0,3,160000.0
360,1033,1460412000.0,46.1125,5.824799,3.0,76.0,0.0,2,80000.0
361,1033,1459807200.0,46.112547,5.825699,3.0,61.0,1798.0,2,720000.0
373,1033,1459461600.0,46.108473,5.8178529999999995,4.0,83.0,0.0,2,135000.0
375,1033,1458687600.0,46.112488,5.823016,0.0,,0.0,3,9000.0
376,1033,1458082800.0,46.110699,5.823316999999999,4.0,115.0,225.0,1,220000.0
377,1033,1456959600.0,46.10953,5.823606,8.0,150.0,1608.0,2,469800.0
379,1033,1456700400.0,46.1125,5.824799,3.0,75.0,0.0,2,110000.0
380,1033,1453244400.0,46.111507,5.822401,3.0,73.0,587.0,1,249000.0
381,1033,1450134000.0,46.110973,5.8227400000000005,3.0,62.0,0.0,2,148000.0
383,1033,1449615600.0,46.112497999999995,5.822003,5.0,153.0,1348.0,1,440000.0
384,1033,1449615600.0,46.108227,5.820308,5.0,144.0,1020.0,1,142000.0
385,1033,1443391200.0,46.111290000000004,5.821463,5.0,94.0,547.0,1,160000.0
386,1033,1442786400.0,46.111411,5.827278,4.0,90.0,0.0,2,120000.0
387,1033,1442786400.0,46.111411,5.827278,1.0,40.0,0.0,2,95000.0
392,1033,1442786400.0,46.11137,5.827269,0.0,,459.0,3,120000.0
393,1033,1438812000.0,46.111146999999995,5.82413,5.0,141.0,765.0,1,337500.0
394,1033,1438207200.0,46.109068,5.824236,0.0,,0.0,3,12000.0
395,1033,1437429600.0,46.106094,5.820901,4.0,90.0,0.0,2,123000.0
397,1033,1434405600.0,46.108227,5.820308,5.0,144.0,1020.0,1,124300.0
398,1033,1432850400.0,46.127218,5.8082910000000005,0.0,9232.0,4796.0,4,1.0
399,1033,1432850400.0,46.127218,5.8082910000000005,0.0,9232.0,4796.0,4,960000.0
400,1033,1427752800.0,46.1125,5.824799,3.0,87.0,0.0,2,187850.0
401,1033,1425855600.0,46.106336,5.821187,0.0,42.0,0.0,4,28000.0
402,1033,1424991600.0,46.107476,5.8199559999999995,3.0,64.0,0.0,2,71500.0
403,1033,1423782000.0,46.109632,5.8247349999999996,4.0,79.0,0.0,2,130000.0
404,1033,1418943600.0,46.111378,5.82459,4.0,85.0,0.0,2,143000.0
405,1033,1415142000.0,46.108473,5.8178529999999995,3.0,68.0,0.0,2,166000.0
407,1033,1409695200.0,46.112140999999994,5.824944,2.0,53.0,0.0,2,125100.0
409,1033,1409176800.0,46.109739000000005,5.824678,3.0,62.0,0.0,2,135000.0
411,1033,1405893600.0,46.11293,5.823188,4.0,84.0,0.0,2,135000.0
412,1033,1405029600.0,46.111971999999994,5.824889,5.0,100.0,0.0,2,265000.0
415,1033,1400018400.0,46.108473,5.8178529999999995,2.0,54.0,0.0,2,96600.0
416,1033,1400018400.0,46.109392,5.82526,4.0,99.0,0.0,2,165000.0
419,1033,1399932000.0,46.108473,5.8178529999999995,2.0,52.0,0.0,2,89400.0
421,1033,1399413600.0,46.107476,5.8199559999999995,3.0,64.0,0.0,2,91500.0
422,1033,1398376800.0,46.106336,5.821187,0.0,51.0,0.0,4,26500.0
423,1033,1395183600.0,46.11013,5.826002,0.0,117.0,0.0,4,117500.0
424,1033,1393887600.0,46.109739000000005,5.824678,3.0,86.0,0.0,2,182150.0
426,1033,1393282800.0,46.11293,5.823188,1.0,42.0,0.0,2,96370.0
427,1033,1392850800.0,46.108712,5.817685,1.0,31.0,0.0,2,60000.0
428,1033,1392159600.0,46.111378,5.82459,4.0,85.0,0.0,2,500.0
429,1398,1445551200.0,46.001321999999995,4.866219999999999,2.0,64.0,0.0,2,80000.0
432,1398,1441922400.0,45.999094,4.869521,3.0,88.0,340.0,1,179200.0
433,1351,1501192800.0,46.165402,4.85462,4.0,121.0,954.0,1,233050.0
435,1351,1449788400.0,46.164637,4.856808,5.0,165.0,2730.0,1,370000.0
437,1313,1543446000.0,46.252669,6.0915669999999995,3.0,72.0,0.0,2,420000.0
439,1313,1538517600.0,46.252846999999996,6.090148,4.0,86.0,251.0,1,445850.0
440,1313,1531692000.0,46.251412,6.090892,7.0,190.0,0.0,1,690000.0
442,1313,1513206000.0,46.253054999999996,6.091734,3.0,36.0,300.0,1,210000.0
443,1313,1498773600.0,46.252669,6.0915669999999995,3.0,73.0,0.0,2,355000.0
445,1313,1493330400.0,46.25379,6.091394,5.0,104.0,0.0,1,492466.0
446,1313,1489705200.0,46.25379,6.091394,4.0,112.0,0.0,1,460000.0
447,1313,1488409200.0,46.25379,6.091394,4.0,86.0,0.0,1,367500.0
448,1313,1478646000.0,46.25379,6.091394,5.0,98.0,0.0,1,460000.0
449,1313,1467237600.0,46.251638,6.090646,5.0,140.0,541.0,1,739170.0
451,1313,1435010400.0,46.252758,6.089830999999999,4.0,86.0,276.0,1,385000.0
452,1313,1432159200.0,46.252196000000005,6.091261,4.0,95.0,218.0,1,514800.0
453,1313,1394578800.0,46.252590999999995,6.090861,4.0,95.0,337.0,1,543070.0
454,1236,1484175600.0,46.332526,5.083003,4.0,86.0,1085.0,1,162250.0
455,1236,1427752800.0,46.333292,5.093172,5.0,97.0,2000.0,1,186900.0
456,1236,1426201200.0,46.335321,5.091071,3.0,76.0,2890.0,2,210000.0
459,1396,1543532400.0,45.855108,5.409085,4.0,115.0,172.0,1,136200.0
460,1396,1541631600.0,45.854964,5.41012,2.0,48.0,1342.0,2,150000.0
463,1396,1541372400.0,45.855388,5.409016,2.0,60.0,98.0,1,86000.0
464,1396,1530050400.0,45.85562,5.408765,3.0,76.0,117.0,1,141770.0
465,1396,1527199200.0,45.854846,5.409172,4.0,63.0,0.0,2,93000.0
466,1396,1524520800.0,45.855294,5.408638,4.0,125.0,107.0,1,20000.0
467,1396,1524520800.0,45.855097,5.408426,0.0,,118.0,3,20000.0
468,1396,1517266800.0,45.855255,5.408956,3.0,60.0,0.0,2,95670.0
470,1396,1504044000.0,45.854486,5.409196,7.0,172.0,370.0,1,149650.0
471,1396,1498600800.0,45.855434,5.408518,2.0,37.0,0.0,2,260000.0
477,1396,1497650400.0,45.855207,5.4097290000000005,10.0,237.0,240.0,1,162000.0
478,1396,1486422000.0,45.854636,5.40872,3.0,65.0,0.0,2,85000.0
479,1396,1486422000.0,45.854534,5.408633,0.0,,0.0,3,85000.0
480,1396,1474495200.0,45.855895000000004,5.408047,5.0,90.0,925.0,1,180000.0
481,1396,1461103200.0,45.856642,5.4065129999999995,3.0,60.0,58.0,1,30000.0
482,1396,1442440800.0,45.855247999999996,5.413094999999999,7.0,122.0,2312.0,1,92500.0
483,1396,1438293600.0,45.855149,5.409653,4.0,150.0,175.0,1,115800.0
484,1396,1438207200.0,45.854503,5.409413,4.0,120.0,69.0,1,55000.0
485,1396,1421794800.0,45.856106,5.407564,3.0,82.0,350.0,2,120000.0
489,1396,1418338800.0,45.854949,5.409175,4.0,110.0,166.0,1,77000.0
490,1396,1417993200.0,45.855255,5.408956,3.0,60.0,0.0,2,90000.0
492,1396,1410213600.0,45.857031,5.407056,0.0,380.0,478.0,4,113000.0
493,1396,1401400800.0,45.856783,5.406678,4.0,68.0,178.0,1,50000.0
494,1396,1397167200.0,45.854637,5.408817,4.0,59.0,39.0,1,50000.0
